id,segment_id,city,state,latitude,longitude,road_type,pothole_count,crack_type,crack_count,weather,traffic_level,speed_limit_kmph,avg_vehicle_speed_kmph,rainfall_mm,visibility,surface_age_months,accident_history_count,accident_risk,immediate_action,maintenance_priority,authority_responsible,response_time_hours,repair_status,date_reported
8900,SEG-8110,Nagpur,Maharashtra,13.24421,95.4941,City Road,6,Edge Crack,40,Rainy,Low,85,64,95.25,Poor,34,6,Critical,Immediate Barricade,Urgent,Municipality,48,Not Repaired,2025-08-26
8901,SEG-1637,Mumbai,Maharashtra,10.72152,74.75281,Highway,4,Longitudinal Crack,1,Hot,Moderate,83,47,26.92,Clear,11,3,Low,Seal Cracks,Low,Municipality,66,Not Repaired,2025-09-28
8902,SEG-9988,Jaipur,Rajasthan,14.68251,87.9038,City Road,25,Transverse Crack,31,Dry,Low,74,78,105.53,Poor,50,8,Critical,Immediate Barricade,Urgent,Highways Dept,19,Temporary Repair,2025-11-04
8903,SEG-1793,Bengaluru,Karnataka,27.12004,95.7285,Village Road,2,Alligator Crack,11,Dry,Moderate,98,30,28.22,Clear,1,15,Medium,Fill Pothole,Medium,Panchayat,58,Repaired,2025-08-16
8904,SEG-1961,Ahmedabad,Gujarat,15.09825,75.21289,Highway,13,Longitudinal Crack,35,Humid,Moderate,77,72,18.94,Clear,28,13,Critical,Immediate Barricade,Urgent,Panchayat,27,Temporary Repair,2025-06-15
8905,SEG-5957,Thiruvananthapuram,Kerala,17.05798,91.33271,City Road,23,Longitudinal Crack,6,Rainy,Heavy,62,65,75.11,Poor,33,12,High,Resurface Road,High,Municipality,29,Repaired,2025-08-03
8906,SEG-3994,Ahmedabad,Gujarat,25.41603,85.88683,City Road,19,Transverse Crack,23,Rainy,Moderate,48,85,55.9,Foggy,16,11,Critical,Immediate Barricade,Urgent,Municipality,60,Not Repaired,2025-09-18
8907,SEG-5131,Delhi,Delhi,26.86053,75.56762,Highway,19,Transverse Crack,21,Humid,Moderate,90,20,34.3,Clear,48,15,Critical,Immediate Barricade,Urgent,Highways Dept,48,Temporary Repair,2025-05-08
8908,SEG-9701,Mysuru,Karnataka,9.03424,70.59837,Village Road,12,Alligator Crack,5,Rainy,Heavy,61,20,31.35,Clear,5,3,Medium,Fill Pothole,Medium,Municipality,41,Not Repaired,2025-10-09
8909,SEG-3967,Udaipur,Rajasthan,10.58402,89.84048,Village Road,18,Transverse Crack,3,Humid,Moderate,48,76,4.3,Poor,8,10,High,Resurface Road,High,Panchayat,50,Not Repaired,2025-02-18
8910,SEG-5956,Udaipur,Rajasthan,17.22087,91.31973,Village Road,6,Longitudinal Crack,4,Humid,Low,72,81,179.35,Foggy,40,14,Medium,Fill Pothole,Medium,Municipality,16,Not Repaired,2025-10-22
8911,SEG-2324,Coimbatore,Tamil Nadu,26.46432,82.36709,Village Road,22,Edge Crack,6,Hot,Moderate,71,64,123.41,Clear,22,4,High,Resurface Road,High,Panchayat,48,Temporary Repair,2025-01-10
8912,SEG-1595,Thiruvananthapuram,Kerala,13.6816,69.86113,Village Road,15,Longitudinal Crack,40,Humid,Low,82,54,148.27,Poor,32,2,Critical,Immediate Barricade,Urgent,Highways Dept,19,Temporary Repair,2025-12-13
8913,SEG-6775,Mysuru,Karnataka,19.04771,68.83088,City Road,6,Longitudinal Crack,40,Hot,Heavy,38,59,95.74,Foggy,31,2,High,Resurface Road,High,Municipality,35,Temporary Repair,2025-02-07
8914,SEG-6965,Kochi,Kerala,19.63015,89.76554,City Road,4,Alligator Crack,3,Dry,Moderate,59,78,65.25,Foggy,18,12,Medium,Fill Pothole,Medium,Panchayat,33,Repaired,2025-09-17
8915,SEG-5746,Kochi,Kerala,8.94058,86.70642,Highway,20,Alligator Crack,34,Hot,Moderate,40,54,98.82,Poor,15,3,Critical,Immediate Barricade,Urgent,Panchayat,9,Not Repaired,2025-05-05
8916,SEG-6929,Ahmedabad,Gujarat,16.46763,75.75469,Highway,20,Transverse Crack,13,Hot,Moderate,60,82,92.63,Clear,35,5,High,Resurface Road,High,Highways Dept,10,Repaired,2025-03-24
8917,SEG-6256,Mumbai,Maharashtra,16.68888,86.84619,City Road,24,Transverse Crack,37,Humid,Moderate,59,72,166.37,Clear,19,10,Critical,Immediate Barricade,Urgent,Panchayat,68,Repaired,2025-07-19
8918,SEG-2858,Coimbatore,Tamil Nadu,22.72665,80.70753,City Road,20,Longitudinal Crack,27,Rainy,Heavy,95,65,126.08,Clear,45,6,Critical,Immediate Barricade,Urgent,Highways Dept,14,Repaired,2025-04-11
8919,SEG-2768,Bengaluru,Karnataka,19.51098,83.41203,City Road,20,Transverse Crack,36,Dry,Heavy,41,43,109.64,Clear,30,3,Critical,Immediate Barricade,Urgent,Panchayat,17,Temporary Repair,2025-07-28
8920,SEG-7377,Surat,Gujarat,21.91426,86.46687,Highway,19,Edge Crack,32,Humid,Low,36,48,33.19,Foggy,29,3,Critical,Immediate Barricade,Urgent,Panchayat,53,Repaired,2025-06-15
8921,SEG-3485,Hyderabad,Telangana,18.58054,89.25667,Highway,18,Transverse Crack,10,Hot,Moderate,98,69,54.76,Poor,7,10,High,Resurface Road,High,Panchayat,2,Temporary Repair,2025-02-13
8922,SEG-2402,Coimbatore,Tamil Nadu,19.24838,77.36734,Highway,22,Edge Crack,20,Dry,Heavy,95,78,85.37,Poor,40,4,High,Resurface Road,High,Highways Dept,26,Repaired,2025-12-11
8923,SEG-6292,Kochi,Kerala,25.60776,89.21384,Village Road,24,Transverse Crack,5,Dry,Low,78,39,24.66,Foggy,53,4,High,Resurface Road,High,Panchayat,35,Repaired,2025-04-23
8924,SEG-7817,Bengaluru,Karnataka,19.28563,84.8348,City Road,25,Alligator Crack,17,Hot,Low,73,64,83.6,Foggy,3,15,Critical,Immediate Barricade,Urgent,Highways Dept,72,Temporary Repair,2025-09-22
8925,SEG-4108,Warangal,Telangana,8.17002,80.46847,Village Road,17,Transverse Crack,11,Dry,Moderate,53,86,177.84,Poor,39,6,High,Resurface Road,High,Panchayat,36,Temporary Repair,2025-07-17
8926,SEG-2292,Surat,Gujarat,23.56083,77.37541,City Road,15,Alligator Crack,23,Rainy,Low,66,85,135.22,Clear,58,0,High,Resurface Road,High,Municipality,40,Temporary Repair,2025-10-01
8927,SEG-2193,Mumbai,Maharashtra,13.46989,93.12637,Village Road,24,Alligator Crack,37,Hot,Moderate,75,89,193.13,Clear,15,12,Critical,Immediate Barricade,Urgent,Municipality,64,Temporary Repair,2025-12-23
8928,SEG-1249,Warangal,Telangana,19.63848,78.75944,Village Road,15,Alligator Crack,28,Rainy,Low,66,31,32.36,Foggy,23,15,Critical,Immediate Barricade,Urgent,Municipality,7,Not Repaired,2025-09-25
8929,SEG-1762,Kochi,Kerala,26.97798,83.36816,Highway,0,Longitudinal Crack,24,Rainy,Moderate,38,31,117.02,Foggy,59,13,High,Resurface Road,High,Municipality,58,Not Repaired,2025-01-14
8930,SEG-9776,Bhopal,Madhya Pradesh,25.40734,92.90644,Village Road,10,Transverse Crack,15,Rainy,Low,79,24,103.93,Foggy,48,9,High,Resurface Road,High,Highways Dept,7,Repaired,2025-06-21
8931,SEG-2287,Bengaluru,Karnataka,12.59981,89.12004,City Road,6,Edge Crack,11,Humid,Moderate,89,68,6.37,Foggy,19,9,Medium,Fill Pothole,Medium,Highways Dept,55,Temporary Repair,2025-07-13
8932,SEG-6555,Bhopal,Madhya Pradesh,18.84409,90.04928,Village Road,5,Alligator Crack,16,Hot,Low,58,49,196.24,Foggy,7,7,Medium,Fill Pothole,Medium,Panchayat,1,Temporary Repair,2025-08-17
8933,SEG-6439,Kochi,Kerala,13.86177,81.61904,Village Road,22,Transverse Crack,24,Humid,Low,61,71,179.1,Clear,13,14,Critical,Immediate Barricade,Urgent,Panchayat,72,Not Repaired,2025-09-10
8934,SEG-4336,Chennai,Tamil Nadu,14.15661,90.00567,City Road,5,Transverse Crack,13,Humid,Low,95,54,35.61,Foggy,28,1,Medium,Fill Pothole,Medium,Municipality,45,Repaired,2025-05-28
8935,SEG-6496,Kochi,Kerala,21.09022,73.66571,Village Road,11,Transverse Crack,24,Dry,Moderate,31,45,97.09,Poor,2,15,Critical,Immediate Barricade,Urgent,Municipality,52,Not Repaired,2025-05-01
8936,SEG-8333,Udaipur,Rajasthan,15.19672,69.63537,Village Road,15,Transverse Crack,6,Humid,Low,41,39,26.57,Foggy,43,10,High,Resurface Road,High,Municipality,52,Repaired,2025-08-16
8937,SEG-3096,Kochi,Kerala,13.01489,90.38288,Village Road,21,Alligator Crack,21,Dry,Heavy,39,33,19.89,Poor,37,3,High,Resurface Road,High,Municipality,54,Temporary Repair,2025-02-21
8938,SEG-3848,Thiruvananthapuram,Kerala,11.42961,91.86849,City Road,12,Longitudinal Crack,0,Humid,Heavy,30,66,37.93,Clear,20,2,Low,Seal Cracks,Low,Highways Dept,2,Temporary Repair,2025-08-19
8939,SEG-8660,Delhi,Delhi,25.68539,84.21676,Highway,0,Transverse Crack,15,Hot,Low,69,44,27.62,Poor,36,12,Medium,Fill Pothole,Medium,Highways Dept,13,Not Repaired,2025-08-05
8940,SEG-4919,Warangal,Telangana,17.95853,78.26938,Highway,9,Alligator Crack,15,Humid,Heavy,77,56,99.2,Poor,26,0,Medium,Fill Pothole,Medium,Panchayat,70,Temporary Repair,2025-11-13
8941,SEG-4702,Hyderabad,Telangana,24.32709,76.49647,City Road,5,Alligator Crack,34,Dry,Heavy,37,50,120.32,Poor,55,15,Critical,Immediate Barricade,Urgent,Panchayat,15,Repaired,2025-11-14
8942,SEG-7253,Udaipur,Rajasthan,14.00611,84.7985,City Road,23,Alligator Crack,32,Dry,Heavy,100,81,156.28,Foggy,17,2,Critical,Immediate Barricade,Urgent,Panchayat,35,Repaired,2025-07-24
8943,SEG-7166,Coimbatore,Tamil Nadu,13.31461,78.44222,City Road,14,Transverse Crack,20,Dry,Heavy,79,71,77.57,Clear,47,7,High,Resurface Road,High,Municipality,15,Temporary Repair,2025-05-21
8944,SEG-9465,Chennai,Tamil Nadu,27.10145,76.13684,City Road,15,Edge Crack,12,Rainy,Moderate,36,45,25.75,Poor,27,15,High,Resurface Road,High,Municipality,64,Repaired,2025-10-04
8945,SEG-3976,Pune,Maharashtra,22.8228,82.90115,Village Road,8,Edge Crack,22,Rainy,Heavy,71,21,100.58,Foggy,2,7,High,Resurface Road,High,Panchayat,60,Repaired,2025-10-07
8946,SEG-5339,Madurai,Tamil Nadu,12.81844,82.24022,Village Road,1,Edge Crack,31,Rainy,Heavy,38,41,121.85,Foggy,17,0,High,Resurface Road,High,Panchayat,60,Not Repaired,2025-09-13
8947,SEG-9583,Surat,Gujarat,14.72054,72.57639,Highway,16,Transverse Crack,31,Rainy,Heavy,92,60,93.81,Foggy,46,4,Critical,Immediate Barricade,Urgent,Highways Dept,17,Temporary Repair,2025-10-02
8948,SEG-7337,Pune,Maharashtra,16.38107,91.45691,City Road,25,Edge Crack,19,Humid,Heavy,41,68,49.86,Foggy,52,0,High,Resurface Road,High,Highways Dept,12,Temporary Repair,2025-06-08
8949,SEG-5993,Mumbai,Maharashtra,27.20012,78.26711,City Road,16,Edge Crack,26,Hot,Heavy,67,62,43.94,Foggy,23,1,High,Resurface Road,High,Highways Dept,39,Repaired,2025-12-26
8950,SEG-7608,Udaipur,Rajasthan,27.58529,91.51993,Village Road,0,Transverse Crack,15,Dry,Heavy,92,62,162.95,Foggy,39,14,Medium,Fill Pothole,Medium,Municipality,23,Temporary Repair,2025-11-03
8951,SEG-9666,Indore,Madhya Pradesh,23.23168,93.15479,City Road,13,Transverse Crack,17,Dry,Heavy,32,43,54.84,Poor,12,13,High,Resurface Road,High,Highways Dept,5,Repaired,2025-01-28
8952,SEG-5092,Kochi,Kerala,10.12876,84.19193,Village Road,13,Longitudinal Crack,39,Humid,Heavy,80,72,187.5,Foggy,49,7,Critical,Immediate Barricade,Urgent,Panchayat,42,Repaired,2025-09-15
8953,SEG-5424,Delhi,Delhi,17.45314,85.83865,City Road,16,Transverse Crack,9,Dry,Moderate,100,23,17.33,Clear,44,0,Medium,Fill Pothole,Medium,Highways Dept,15,Not Repaired,2025-05-03
8954,SEG-3172,Coimbatore,Tamil Nadu,24.63882,90.35475,Highway,9,Alligator Crack,39,Hot,Heavy,51,79,114.91,Poor,53,6,Critical,Immediate Barricade,Urgent,Panchayat,56,Repaired,2025-09-10
8955,SEG-4439,Kochi,Kerala,14.94214,84.9201,Village Road,7,Alligator Crack,34,Dry,Heavy,49,47,60.27,Foggy,34,2,High,Resurface Road,High,Municipality,6,Repaired,2025-11-02
8956,SEG-2819,Warangal,Telangana,18.56035,71.50968,Highway,12,Transverse Crack,10,Humid,Heavy,88,23,82.65,Poor,2,15,High,Resurface Road,High,Municipality,42,Temporary Repair,2025-05-15
8957,SEG-3689,Bengaluru,Karnataka,15.8675,92.16491,City Road,4,Longitudinal Crack,38,Rainy,Low,94,60,45.71,Poor,49,2,High,Resurface Road,High,Municipality,41,Not Repaired,2025-04-24
8958,SEG-9707,Warangal,Telangana,8.34972,84.99732,Village Road,13,Alligator Crack,14,Dry,Low,44,89,122.28,Clear,13,8,High,Resurface Road,High,Municipality,38,Repaired,2025-07-18
8959,SEG-4880,Chennai,Tamil Nadu,10.81354,93.7456,Highway,13,Transverse Crack,32,Hot,Low,41,75,176.32,Clear,36,11,Critical,Immediate Barricade,Urgent,Panchayat,64,Repaired,2025-02-01
8960,SEG-7183,Mysuru,Karnataka,8.57749,87.68206,Village Road,3,Edge Crack,30,Dry,Low,85,71,48.16,Clear,5,12,High,Resurface Road,High,Panchayat,63,Not Repaired,2025-04-10
8961,SEG-7210,Bhopal,Madhya Pradesh,23.32767,82.05797,Village Road,17,Transverse Crack,16,Rainy,Heavy,90,60,171.4,Clear,5,7,High,Resurface Road,High,Municipality,26,Temporary Repair,2025-09-22
8962,SEG-8129,Udaipur,Rajasthan,14.60133,86.67356,Highway,1,Alligator Crack,39,Rainy,Moderate,45,89,155.52,Clear,36,14,Critical,Immediate Barricade,Urgent,Highways Dept,26,Repaired,2025-03-04
8963,SEG-6327,Nagpur,Maharashtra,17.44523,80.77851,Highway,10,Edge Crack,30,Hot,Heavy,38,52,103.4,Clear,37,3,High,Resurface Road,High,Highways Dept,23,Repaired,2025-07-16
8964,SEG-7065,Mumbai,Maharashtra,19.28051,80.98119,Highway,15,Alligator Crack,4,Dry,Heavy,97,65,106.48,Clear,57,3,Medium,Fill Pothole,Medium,Municipality,5,Repaired,2025-05-03
8965,SEG-9035,Jaipur,Rajasthan,27.29245,80.54823,City Road,5,Alligator Crack,10,Rainy,Low,53,30,89.2,Poor,47,2,Medium,Fill Pothole,Medium,Panchayat,23,Repaired,2025-05-02
8966,SEG-7262,Mumbai,Maharashtra,21.19664,83.58999,City Road,24,Longitudinal Crack,31,Humid,Moderate,42,80,41.37,Clear,41,3,Critical,Immediate Barricade,Urgent,Panchayat,11,Temporary Repair,2025-04-11
8967,SEG-4037,Warangal,Telangana,8.62863,90.82174,Village Road,2,Transverse Crack,3,Hot,Heavy,71,60,7.35,Foggy,55,8,Low,Seal Cracks,Low,Highways Dept,46,Temporary Repair,2025-12-12
8968,SEG-1343,Surat,Gujarat,24.0989,76.42398,City Road,0,Edge Crack,12,Hot,Low,86,32,108.65,Foggy,6,4,Medium,Fill Pothole,Medium,Municipality,27,Temporary Repair,2025-05-21
8969,SEG-6587,Coimbatore,Tamil Nadu,24.55992,76.96067,City Road,17,Longitudinal Crack,21,Dry,Low,60,54,123.15,Clear,44,1,High,Resurface Road,High,Municipality,33,Not Repaired,2025-11-01
8970,SEG-2784,Indore,Madhya Pradesh,8.15679,84.69077,Highway,9,Edge Crack,5,Dry,Moderate,36,23,11.9,Poor,31,4,Medium,Fill Pothole,Medium,Highways Dept,3,Not Repaired,2025-04-20
8971,SEG-8459,Bhopal,Madhya Pradesh,22.52337,93.95071,City Road,8,Alligator Crack,39,Hot,Heavy,68,40,152.67,Poor,10,6,Critical,Immediate Barricade,Urgent,Highways Dept,20,Repaired,2025-04-18
8972,SEG-4825,Mumbai,Maharashtra,9.91711,75.34358,Highway,17,Alligator Crack,18,Hot,Moderate,52,57,55.11,Poor,11,15,Critical,Immediate Barricade,Urgent,Highways Dept,29,Repaired,2025-07-25
8973,SEG-9960,Thiruvananthapuram,Kerala,21.23355,96.91722,Village Road,14,Edge Crack,14,Rainy,Moderate,82,87,52.26,Foggy,1,10,High,Resurface Road,High,Panchayat,54,Not Repaired,2025-08-04
8974,SEG-5184,Udaipur,Rajasthan,22.57458,94.65934,Village Road,4,Edge Crack,36,Dry,Moderate,61,65,40.59,Foggy,59,12,Critical,Immediate Barricade,Urgent,Municipality,34,Not Repaired,2025-06-02
8975,SEG-5227,Mumbai,Maharashtra,8.07365,96.72568,Highway,1,Alligator Crack,16,Dry,Heavy,55,79,176.19,Foggy,58,0,Medium,Fill Pothole,Medium,Highways Dept,32,Temporary Repair,2025-06-01
8976,SEG-9531,Jaipur,Rajasthan,27.60969,77.03289,City Road,1,Alligator Crack,5,Dry,Heavy,82,82,150.07,Foggy,35,1,Low,Seal Cracks,Low,Highways Dept,68,Temporary Repair,2025-03-12
8977,SEG-2939,Indore,Madhya Pradesh,15.66535,71.12873,City Road,5,Transverse Crack,30,Humid,Heavy,82,52,6.54,Poor,26,9,High,Resurface Road,High,Panchayat,24,Repaired,2025-06-23
8978,SEG-2265,Madurai,Tamil Nadu,21.62441,85.2437,Village Road,20,Longitudinal Crack,7,Dry,Heavy,86,51,17.61,Poor,60,2,Medium,Fill Pothole,Medium,Panchayat,48,Temporary Repair,2025-06-08
8979,SEG-6908,Hyderabad,Telangana,11.60075,80.49976,City Road,12,Alligator Crack,1,Rainy,Moderate,41,27,29.09,Foggy,20,9,Medium,Fill Pothole,Medium,Highways Dept,54,Repaired,2025-01-12
8980,SEG-3276,Hyderabad,Telangana,21.48089,86.52403,Highway,10,Alligator Crack,40,Hot,Low,50,56,164.96,Clear,19,0,Critical,Immediate Barricade,Urgent,Highways Dept,32,Temporary Repair,2025-11-12
8981,SEG-7730,Indore,Madhya Pradesh,12.41078,77.86087,City Road,4,Transverse Crack,21,Humid,Heavy,35,44,100.92,Poor,43,13,High,Resurface Road,High,Panchayat,40,Not Repaired,2025-01-15
8982,SEG-1274,Chennai,Tamil Nadu,14.27261,91.92804,Village Road,20,Longitudinal Crack,37,Hot,Low,87,22,75.45,Clear,41,10,Critical,Immediate Barricade,Urgent,Municipality,21,Not Repaired,2025-03-25
8983,SEG-6032,Indore,Madhya Pradesh,22.22235,85.18292,Village Road,10,Edge Crack,32,Humid,Heavy,41,69,50.37,Foggy,2,8,Critical,Immediate Barricade,Urgent,Panchayat,2,Temporary Repair,2025-07-16
8984,SEG-1838,Kochi,Kerala,12.47294,84.04281,Highway,25,Transverse Crack,10,Rainy,Moderate,77,62,63.24,Clear,54,0,High,Resurface Road,High,Panchayat,54,Repaired,2025-10-16
8985,SEG-8481,Pune,Maharashtra,24.015,69.70754,Highway,14,Transverse Crack,29,Humid,Low,77,78,68.57,Poor,6,15,Critical,Immediate Barricade,Urgent,Municipality,20,Repaired,2025-09-22
8986,SEG-2903,Hyderabad,Telangana,14.97128,90.6301,Village Road,8,Transverse Crack,9,Dry,Low,82,35,115.48,Clear,24,7,Medium,Fill Pothole,Medium,Panchayat,18,Not Repaired,2025-05-10
8987,SEG-6752,Bengaluru,Karnataka,10.01432,92.87672,City Road,4,Alligator Crack,33,Rainy,Heavy,60,40,64.31,Poor,14,10,High,Resurface Road,High,Panchayat,65,Temporary Repair,2025-06-02
8988,SEG-1012,Delhi,Delhi,18.53776,96.12654,City Road,19,Edge Crack,11,Rainy,Moderate,69,25,93.51,Clear,8,13,High,Resurface Road,High,Municipality,15,Temporary Repair,2025-04-02
8989,SEG-2643,Warangal,Telangana,15.34256,75.68035,Village Road,1,Transverse Crack,40,Rainy,Heavy,54,20,141.76,Foggy,11,2,High,Resurface Road,High,Municipality,38,Temporary Repair,2025-05-15
8990,SEG-8482,Pune,Maharashtra,26.53305,85.52537,Highway,9,Transverse Crack,10,Dry,Low,85,63,94.71,Clear,22,2,Medium,Fill Pothole,Medium,Panchayat,58,Not Repaired,2025-08-09
8991,SEG-8454,Pune,Maharashtra,13.21929,74.85879,Highway,16,Edge Crack,11,Hot,Heavy,97,44,138.33,Foggy,40,15,High,Resurface Road,High,Municipality,12,Temporary Repair,2025-12-07
8992,SEG-7295,Ahmedabad,Gujarat,9.66688,80.88109,Village Road,6,Alligator Crack,24,Rainy,Low,83,49,46.99,Foggy,33,10,High,Resurface Road,High,Highways Dept,31,Temporary Repair,2025-07-20
8993,SEG-6210,Udaipur,Rajasthan,18.60448,68.79742,Highway,15,Edge Crack,10,Rainy,Low,74,61,60.57,Clear,9,14,High,Resurface Road,High,Municipality,20,Not Repaired,2025-04-11
8994,SEG-3653,Chennai,Tamil Nadu,22.47374,92.14134,Village Road,8,Edge Crack,12,Humid,Low,33,43,135.38,Clear,39,15,High,Resurface Road,High,Highways Dept,32,Not Repaired,2025-03-04
8995,SEG-1075,Chennai,Tamil Nadu,21.69947,85.33857,Village Road,13,Alligator Crack,21,Hot,Moderate,93,50,182.8,Foggy,8,3,High,Resurface Road,High,Highways Dept,38,Temporary Repair,2025-11-06
8996,SEG-1220,Chennai,Tamil Nadu,18.34065,78.53051,City Road,6,Alligator Crack,16,Rainy,Moderate,73,62,195.62,Poor,5,5,Medium,Fill Pothole,Medium,Municipality,59,Repaired,2025-01-23
8997,SEG-1551,Nagpur,Maharashtra,15.62124,94.60052,Highway,19,Transverse Crack,7,Hot,Low,53,39,198.15,Clear,11,10,High,Resurface Road,High,Panchayat,57,Repaired,2025-12-13
8998,SEG-4460,Kochi,Kerala,11.88472,79.7175,City Road,17,Edge Crack,12,Hot,Moderate,84,62,127.23,Clear,29,14,High,Resurface Road,High,Municipality,54,Not Repaired,2025-08-07
8999,SEG-4349,Ahmedabad,Gujarat,10.52412,76.91759,City Road,20,Transverse Crack,33,Hot,Heavy,47,36,198.26,Poor,41,3,Critical,Immediate Barricade,Urgent,Panchayat,50,Temporary Repair,2025-06-12
9000,SEG-3737,Kochi,Kerala,10.0527,96.23338,Highway,23,Transverse Crack,33,Humid,Heavy,37,36,162.82,Clear,9,10,Critical,Immediate Barricade,Urgent,Highways Dept,67,Temporary Repair,2025-03-09
9001,SEG-4486,Pune,Maharashtra,19.89461,90.09098,Highway,14,Edge Crack,7,Hot,Moderate,33,25,148.39,Clear,40,6,Medium,Fill Pothole,Medium,Highways Dept,6,Not Repaired,2025-03-13
9002,SEG-2391,Madurai,Tamil Nadu,11.55128,92.33156,Village Road,1,Longitudinal Crack,7,Rainy,Low,46,38,89.56,Foggy,53,15,Medium,Fill Pothole,Medium,Municipality,19,Repaired,2025-01-24
9003,SEG-9399,Bhopal,Madhya Pradesh,17.75135,87.77895,Village Road,1,Edge Crack,29,Hot,Low,83,36,1.68,Clear,31,11,High,Resurface Road,High,Municipality,18,Temporary Repair,2025-11-28
9004,SEG-2838,Kochi,Kerala,11.41365,76.22975,City Road,16,Transverse Crack,33,Rainy,Low,98,85,10.43,Clear,54,3,Critical,Immediate Barricade,Urgent,Municipality,55,Not Repaired,2025-08-22
9005,SEG-4694,Nagpur,Maharashtra,21.52657,95.57602,City Road,15,Alligator Crack,10,Humid,Low,48,69,5.53,Foggy,24,5,High,Resurface Road,High,Panchayat,22,Temporary Repair,2025-10-04
9006,SEG-3288,Nagpur,Maharashtra,16.81546,92.56342,Village Road,7,Alligator Crack,16,Rainy,Moderate,88,44,104.25,Poor,3,13,High,Resurface Road,High,Municipality,22,Repaired,2025-10-25
9007,SEG-8669,Pune,Maharashtra,16.19373,91.66741,Highway,4,Edge Crack,15,Dry,Heavy,65,48,148.78,Poor,41,5,Medium,Fill Pothole,Medium,Panchayat,45,Repaired,2025-10-20
9008,SEG-4385,Bhopal,Madhya Pradesh,9.84309,80.06974,City Road,3,Transverse Crack,16,Hot,Heavy,34,44,27.97,Clear,31,13,High,Resurface Road,High,Panchayat,57,Repaired,2025-06-06
9009,SEG-5586,Jaipur,Rajasthan,15.34388,77.9171,City Road,16,Transverse Crack,9,Rainy,Heavy,51,69,99.88,Foggy,14,15,High,Resurface Road,High,Highways Dept,27,Not Repaired,2025-01-01
9010,SEG-3868,Pune,Maharashtra,27.638,75.25536,Village Road,5,Alligator Crack,27,Rainy,Low,56,80,109.82,Clear,57,1,High,Resurface Road,High,Municipality,35,Repaired,2025-12-26
9011,SEG-7913,Mumbai,Maharashtra,17.30496,86.47237,Village Road,1,Longitudinal Crack,2,Rainy,Heavy,36,31,188.88,Foggy,18,14,Medium,Fill Pothole,Medium,Highways Dept,14,Repaired,2025-11-17
9012,SEG-9762,Mumbai,Maharashtra,26.97931,79.3138,Village Road,16,Alligator Crack,10,Humid,Moderate,78,58,124.21,Foggy,33,1,Medium,Fill Pothole,Medium,Municipality,41,Repaired,2025-08-01
9013,SEG-5234,Delhi,Delhi,19.70059,74.39525,City Road,2,Longitudinal Crack,40,Dry,Moderate,36,61,33.34,Clear,17,6,High,Resurface Road,High,Panchayat,57,Temporary Repair,2025-11-19
9014,SEG-6347,Thiruvananthapuram,Kerala,21.94288,88.56565,City Road,1,Edge Crack,8,Dry,Heavy,96,76,25.08,Poor,18,5,Low,Seal Cracks,Low,Municipality,63,Not Repaired,2025-08-14
9015,SEG-7052,Noida,Uttar Pradesh,25.45706,74.65881,City Road,8,Edge Crack,20,Hot,Heavy,86,68,172.02,Foggy,4,15,High,Resurface Road,High,Highways Dept,67,Temporary Repair,2025-08-17
9016,SEG-5859,Bengaluru,Karnataka,25.53298,87.03424,Village Road,25,Longitudinal Crack,11,Rainy,Low,53,81,110.96,Poor,25,1,High,Resurface Road,High,Municipality,30,Temporary Repair,2025-06-10
9017,SEG-4756,Bhopal,Madhya Pradesh,20.65025,86.94634,Village Road,25,Edge Crack,20,Humid,Heavy,49,44,199.5,Foggy,52,12,Critical,Immediate Barricade,Urgent,Municipality,23,Repaired,2025-10-04
9018,SEG-3031,Bengaluru,Karnataka,10.01593,96.11768,Village Road,13,Alligator Crack,35,Rainy,Moderate,98,71,176.26,Foggy,56,13,Critical,Immediate Barricade,Urgent,Panchayat,22,Not Repaired,2025-09-06
9019,SEG-1008,Kochi,Kerala,23.27049,88.04957,Highway,22,Longitudinal Crack,32,Dry,Low,98,41,39.38,Foggy,18,8,Critical,Immediate Barricade,Urgent,Panchayat,65,Not Repaired,2025-03-25
